0.00026489692876105323, 1.1045601447875304e-12, 0, med
0.00026489692876105323, 1.4547578108480546e-12, 0, up
0.00026489692876105323, 7.651048064273196e-13, 0, low
0.000199273959175009, 1.1045601447875304e-12, 0, left
0.0003390156759096542, 1.1045601447875304e-12, 0, right
0.00045065703377454824, 9.62473330466302e-13, 1, med
0.00045065703377454824, 1.248376299459092e-12, 1, up
0.00045065703377454824, 6.979974252228827e-13, 1, low
0.00034551072945922256, 9.62473330466302e-13, 1, left
0.0005767518695784175, 9.62473330466302e-13, 1, right
0.0007666822074546222, 6.979974252228827e-13, 2, med
0.0007813707376518109, 9.053377534207164e-13, 2, up
0.0007666822074546222, 4.834876465822921e-13, 2, low
0.0005878016072274925, 6.979974252228827e-13, 2, left
0.0009812015865332652, 7.08758595520791e-13, 2, right
0.0018009203498343266, 4.277886284314396e-13, 3, med
0.0018009203498343266, 5.634178016827861e-13, 3, up
0.0018009203498343266, 2.830265923796601e-13, 3, low
0.001000000000000002, 4.277886284314396e-13, 3, left
0.0031823449468718853, 4.277886284314396e-13, 3, right
0.005731149775014006, 3.298165353831368e-13, 4, med
0.005731149775014006, 3.298165353831368e-13, 4, up
0.005731149775014006, 1.8440841322693193e-13, 4, low
0.0031823449468718853, 3.298165353831368e-13, 4, left
0.009936941824225482, 3.298165353831368e-13, 4, right
0.054829083822127596, 7.420478202448022e-13, 5, med
0.054829083822127596, 7.420478202448022e-13, 5, up
0.054829083822127596, 4.212934602441999e-13, 5, low
0.010127319360881012, 7.420478202448022e-13, 5, left
0.30253054571024546, 7.420478202448022e-13, 5, right
